Sup_ID;Adresse;LAT;LON;Act;Syst. 4G;Activations 4G;Syst. 5G;Activations 5G;PLMN;Azimuths
3468109927;3468109927;39.4287588;-31.2579124;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9490178006;9490178006;39.4287303;-31.2578181;1;900,2100;2022/02/31,2022/02/31;;;26806;
9490178006;9490178006;39.4287303;-31.2578181;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9490178006;9490178006;39.4287303;-31.2578181;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
12273102643;12273102643;39.3880261;-31.2415582;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
12273102643;12273102643;39.3880261;-31.2415582;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
3468109926;3468109926;39.3823166;-31.1694122;1;900,2100;2022/02/31,2022/02/31;;;26806;
3468109926;3468109926;39.3823166;-31.1694122;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
3468109926;3468109926;39.3823166;-31.1694122;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
3468109926;3468109926;39.3823166;-31.1694122;1;900,1800;2022/02/31,2022/02/31;;;26802;
10268653858;10268653858;39.3953196;-31.2472388;1;900,2100;2022/02/31,2022/02/31;;;26806;
3468127241;3468127241;39.4096062;-31.1554563;1;900,2100;2022/02/31,2022/02/31;;;26806;
10268653857;10268653857;39.4553512;-31.2635654;1;900,2100;2022/02/31,2022/02/31;;;26806;
11918487340;11918487340;39.466431;-31.14751;1;900,2100;2022/02/31,2022/02/31;;;26806;
12145071677;12145071677;39.4802483;-31.1514974;1;900,2100;2022/02/31,2022/02/31;;;26806;
10268653855;10268653855;39.5147953;-31.209305;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
10268653855;10268653855;39.5147953;-31.209305;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
10268653855;10268653855;39.5147953;-31.209305;1;900,1800;2022/02/31,2022/02/31;;;26802;
10268653856;10268653856;39.5148108;-31.2093084;1;900,2100;2022/02/31,2022/02/31;;;26806;
3468109928;3468109928;39.4514947;-31.1363901;1;900,2100;2022/02/31,2022/02/31;;;26806;
3468109928;3468109928;39.4514947;-31.1363901;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
3468109928;3468109928;39.4514947;-31.1363901;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
3468109928;3468109928;39.4514947;-31.1363901;1;900,1800;2022/02/31,2022/02/31;;;26802;
9490172947;9490172947;39.451266;-31.1370078;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
3468116331;3468116331;39.6734307;-31.1133871;1;900,2100;2022/02/31,2022/02/31;;;26806;
3468116331;3468116331;39.6734307;-31.1133871;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
3468116331;3468116331;39.6734307;-31.1133871;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
3468116331;3468116331;39.6734307;-31.1133871;1;900,1800;2022/02/31,2022/02/31;;;26802;
9328522045;9328522045;39.675216;-31.1133855;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
3468037803;3468037803;38.5386517;-28.7420907;1;900,2100;2022/02/31,2022/02/31;;;26806;
3468037803;3468037803;38.5386517;-28.7420907;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
3468037803;3468037803;38.5386517;-28.7420907;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
3468037803;3468037803;38.5386517;-28.7420907;1;900,1800;2022/02/31,2022/02/31;;;26802;
3468031864;3468031864;38.5925498;-28.7991156;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
3468031864;3468031864;38.5925498;-28.7991156;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
3542470545;3542470545;38.5921082;-28.7980959;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
8443231262;8443231262;38.5920593;-28.7979035;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708859699;9708859699;38.4916518;-28.5294127;1;900,2100;2022/02/31,2022/02/31;;;26806;
9735672495;9735672495;38.5214335;-28.7158169;1;900,2100;2022/02/31,2022/02/31;;;26806;
9735672495;9735672495;38.5214335;-28.7158169;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
3468044507;3468044507;38.5272869;-28.7165822;1;900,2100;2022/02/31,2022/02/31;;;26806;
3468044507;3468044507;38.5272869;-28.7165822;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
3468044507;3468044507;38.5272869;-28.7165822;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
3468044507;3468044507;38.5272869;-28.7165822;1;900,1800;2022/02/31,2022/02/31;;;26802;
10992159723;10992159723;38.5327603;-28.678726;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
3468044506;3468044506;38.5251971;-28.6776332;1;900,2100;2022/02/31,2022/02/31;;;26806;
3102756269;3102756269;38.5200103;-28.6293649;1;900,2100;2022/02/31,2022/02/31;;;26806;
3102756269;3102756269;38.5200103;-28.6293649;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
3102756269;3102756269;38.5200103;-28.6293649;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
3102756269;3102756269;38.5200103;-28.6293649;1;900,1800;2022/02/31,2022/02/31;;;26802;
6822803359;6822803359;38.5363826;-28.6711742;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
6822803359;6822803359;38.5363826;-28.6711742;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
6822803359;6822803359;38.5363826;-28.6711742;1;900,1800;2022/02/31,2022/02/31;;;26802;
6813941138;6813941138;38.5475451;-28.6576853;1;900,1800;2022/02/31,2022/02/31;;;26802;
6813941138;6813941138;38.5475451;-28.6576853;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
10776616557;10776616557;38.5309201;-28.6358428;1;900,2100;2022/02/31,2022/02/31;;;26806;
10776616558;10776616558;38.5285512;-28.6268199;1;900,2100;2022/02/31,2022/02/31;;;26806;
3468086594;3468086594;38.5390714;-28.6271455;1;900,2100;2022/02/31,2022/02/31;;;26806;
3468086594;3468086594;38.5390714;-28.6271455;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
3468086594;3468086594;38.5390714;-28.6271455;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
3460288195;3460288195;38.5516475;-28.6524094;1;900,2100;2022/02/31,2022/02/31;;;26806;
3460288195;3460288195;38.5516475;-28.6524094;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
3460288195;3460288195;38.5516475;-28.6524094;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
11964346316;11964346316;38.5380776;-28.626079;1;900,2100;2022/02/31,2022/02/31;;;26806;
1165384215;1165384215;38.5483343;-28.6182201;1;900,2100;2022/02/31,2022/02/31;;;26806;
1165384215;1165384215;38.5483343;-28.6182201;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
1165384215;1165384215;38.5483343;-28.6182201;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
5228137427;5228137427;38.548457;-28.6188561;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
10760295047;10760295047;38.500477;-28.5301611;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
10760295047;10760295047;38.500477;-28.5301611;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
11966304897;11966304897;38.5138985;-28.52705;1;900,2100;2022/02/31,2022/02/31;;;26806;
12145071678;12145071678;38.5296192;-28.5234475;1;900,2100;2022/02/31,2022/02/31;;;26806;
3468131655;3468131655;38.5357529;-28.5264471;1;900,2100;2022/02/31,2022/02/31;;;26806;
3468131655;3468131655;38.5357529;-28.5264471;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
3468131655;3468131655;38.5357529;-28.5264471;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
3468131655;3468131655;38.5357529;-28.5264471;1;900,1800;2022/02/31,2022/02/31;;;26802;
3460273837;3460273837;38.5795654;-28.6153304;1;900,2100;2022/02/31,2022/02/31;;;26806;
3460273837;3460273837;38.5795654;-28.6153304;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
3460273837;3460273837;38.5795654;-28.6153304;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
3460273837;3460273837;38.5795654;-28.6153304;1;900,1800;2022/02/31,2022/02/31;;;26802;
10760295045;10760295045;38.6179948;-28.731768;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
10760295045;10760295045;38.6179948;-28.731768;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
11860650635;11860650635;38.617007;-28.73027;1;900,2100;2022/02/31,2022/02/31;;;26806;
10760295046;10760295046;38.6322073;-28.7209064;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
10760295046;10760295046;38.6322073;-28.7209064;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
11965002765;11965002765;38.6333884;-28.7186812;1;900,2100;2022/02/31,2022/02/31;;;26806;
3466422933;3466422933;38.6339304;-28.699579;1;900,2100;2022/02/31,2022/02/31;;;26806;
3466422933;3466422933;38.6339304;-28.699579;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
3466422933;3466422933;38.6339304;-28.699579;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
3466422933;3466422933;38.6339304;-28.699579;1;900,1800;2022/02/31,2022/02/31;;;26802;
3468060659;3468060659;38.6059928;-28.6324335;1;900,2100;2022/02/31,2022/02/31;;;26806;
3468060659;3468060659;38.6059928;-28.6324335;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
3468060659;3468060659;38.6059928;-28.6324335;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9490053989;9490053989;38.6058483;-28.6325863;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
1165383995;1165383995;38.3878656;-28.2501909;1;900,2100;2022/02/31,2022/02/31;;;26806;
1165383995;1165383995;38.3878656;-28.2501909;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
1165383995;1165383995;38.3878656;-28.2501909;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
1165383995;1165383995;38.3878656;-28.2501909;1;900,1800;2022/02/31,2022/02/31;;;26802;
9503644083;9503644083;38.3878502;-28.250042;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9503644083;9503644083;38.3878502;-28.250042;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708859700;9708859700;38.4314085;-28.4413934;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708859700;9708859700;38.4314085;-28.4413934;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708859700;9708859700;38.4314085;-28.4413934;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708859700;9708859700;38.4314085;-28.4413934;1;900,1800;2022/02/31,2022/02/31;;;26802;
10294939907;10294939907;38.456358;-28.5111025;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
10294939907;10294939907;38.456358;-28.5111025;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
10294939907;10294939907;38.456358;-28.5111025;1;900,1800;2022/02/31,2022/02/31;;;26802;
9708859698;9708859698;38.4678663;-28.5110879;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708859698;9708859698;38.4678663;-28.5110879;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708859698;9708859698;38.4678663;-28.5110879;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
11494903704;11494903704;38.4175062;-28.3663961;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
11494903704;11494903704;38.4175062;-28.3663961;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
11494903704;11494903704;38.4175062;-28.3663961;1;900,1800;2022/02/31,2022/02/31;;;26802;
9709023466;9709023466;38.5206214;-28.4948897;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708859701;9708859701;38.5314269;-28.4411681;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708859701;9708859701;38.5314269;-28.4411681;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708859701;9708859701;38.5314269;-28.4411681;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
12125484837;12125484837;38.555803;-28.4717654;1;900,2100;2022/02/31,2022/02/31;;;26806;
11917864117;11917864117;38.5453106;-28.3988475;1;900,2100;2022/02/31,2022/02/31;;;26806;
11917864117;11917864117;38.5453106;-28.3988475;1;900,1800;2022/02/31,2022/02/31;;;26802;
6806362059;6806362059;38.5235393;-28.3203627;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708859702;9708859702;38.5341513;-28.3286588;1;900,2100;2022/02/31,2022/02/31;;;26806;
9490092123;9490092123;38.5305299;-28.3234486;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9490092123;9490092123;38.5305299;-28.3234486;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
1165384416;1165384416;38.4013178;-28.2343892;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708859704;9708859704;38.4015371;-28.2002333;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708859704;9708859704;38.4015371;-28.2002333;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708859704;9708859704;38.4015371;-28.2002333;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708859703;9708859703;38.4572518;-28.1861839;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708859703;9708859703;38.4572518;-28.1861839;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708859703;9708859703;38.4572518;-28.1861839;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708859703;9708859703;38.4572518;-28.1861839;1;900,1800;2022/02/31,2022/02/31;;;26802;
9503368070;9503368070;38.4007421;-28.0814196;1;900,2100;2022/02/31,2022/02/31;;;26806;
3265198877;3265198877;38.4014046;-28.0824717;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
3265198877;3265198877;38.4014046;-28.0824717;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9503368071;9503368071;38.4008639;-28.0814183;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
5946714009;5946714009;38.4189504;-28.0534113;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
5946714010;5946714010;38.4189106;-28.05326;1;900,2100;2022/02/31,2022/02/31;;;26806;
5946714010;5946714010;38.4189106;-28.05326;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
5946714010;5946714010;38.4189106;-28.05326;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
5946714010;5946714010;38.4189106;-28.05326;1;900,1800;2022/02/31,2022/02/31;;;26802;
11917896078;11917896078;38.4346096;-28.0799818;1;900,2100;2022/02/31,2022/02/31;;;26806;
11917896078;11917896078;38.4346096;-28.0799818;1;900,1800;2022/02/31,2022/02/31;;;26802;
12272956479;12272956479;38.4411844;-28.0885756;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
12272956479;12272956479;38.4411844;-28.0885756;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708835440;9708835440;38.5990893;-27.9947167;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708835440;9708835440;38.5990893;-27.9947167;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708835440;9708835440;38.5990893;-27.9947167;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
11358038594;11358038594;38.5462523;-27.8443766;1;900,2100;2022/02/31,2022/02/31;;;26806;
11358038594;11358038594;38.5462523;-27.8443766;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
11358038594;11358038594;38.5462523;-27.8443766;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
6710549960;6710549960;38.5470494;-27.7736306;1;900,2100;2022/02/31,2022/02/31;;;26806;
6710549960;6710549960;38.5470494;-27.7736306;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
6710549960;6710549960;38.5470494;-27.7736306;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
6710549960;6710549960;38.5470494;-27.7736306;1;900,1800;2022/02/31,2022/02/31;;;26802;
9708835437;9708835437;38.6812134;-28.1959444;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708835437;9708835437;38.6812134;-28.1959444;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708835437;9708835437;38.6812134;-28.1959444;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708835437;9708835437;38.6812134;-28.1959444;1;900,1800;2022/02/31,2022/02/31;;;26802;
11353704356;11353704356;38.6646304;-28.1683995;1;900,2100;2022/02/31,2022/02/31;;;26806;
9709023467;9709023467;38.6774779;-28.1795531;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708835438;9708835438;38.6611747;-28.1472865;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708835438;9708835438;38.6611747;-28.1472865;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708835438;9708835438;38.6611747;-28.1472865;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708835436;9708835436;38.7168477;-28.2454285;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708835436;9708835436;38.7168477;-28.2454285;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708835436;9708835436;38.7168477;-28.2454285;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708835436;9708835436;38.7168477;-28.2454285;1;900,1800;2022/02/31,2022/02/31;;;26802;
9708835439;9708835439;38.6341328;-28.0782813;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708835439;9708835439;38.6341328;-28.0782813;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708835439;9708835439;38.6341328;-28.0782813;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708835439;9708835439;38.6341328;-28.0782813;1;900,1800;2022/02/31,2022/02/31;;;26802;
9709023468;9709023468;38.6342376;-28.0783427;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
6841206589;6841206589;38.6143367;-27.9974526;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
6841206589;6841206589;38.6143367;-27.9974526;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
6841206589;6841206589;38.6143367;-27.9974526;1;900,1800;2022/02/31,2022/02/31;;;26802;
10268653859;10268653859;38.6441608;-27.9992232;1;900,2100;2022/02/31,2022/02/31;;;26806;
10268653859;10268653859;38.6441608;-27.9992232;1;900,1800;2022/02/31,2022/02/31;;;26802;
12288993558;12288993558;38.645114;-28.000488;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
12288993558;12288993558;38.645114;-28.000488;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
11960819718;11960819718;38.6779545;-28.0945208;1;900,2100;2022/02/31,2022/02/31;;;26806;
9735731869;9735731869;38.6682305;-28.0570757;1;900,2100;2022/02/31,2022/02/31;;;26806;
9735731869;9735731869;38.6682305;-28.0570757;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9735731869;9735731869;38.6682305;-28.0570757;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
11965002766;11965002766;38.677812;-28.053674;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708834092;9708834092;39.0200464;-27.9925847;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708834092;9708834092;39.0200464;-27.9925847;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708834092;9708834092;39.0200464;-27.9925847;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708834092;9708834092;39.0200464;-27.9925847;1;900,1800;2022/02/31,2022/02/31;;;26802;
583855645;583855645;39.014127;-27.9548079;1;900,2100;2022/02/31,2022/02/31;;;26806;
583855645;583855645;39.014127;-27.9548079;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
583855645;583855645;39.014127;-27.9548079;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708929514;9708929514;38.6969342;-27.3299611;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708929514;9708929514;38.6969342;-27.3299611;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708929514;9708929514;38.6969342;-27.3299611;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708929514;9708929514;38.6969342;-27.3299611;1;900,1800;2022/02/31,2022/02/31;;;26802;
11777061729;11777061729;38.6765671;-27.290234;1;900,2100;2022/02/31,2022/02/31;;;26806;
11777061729;11777061729;38.6765671;-27.290234;1;900,1800;2022/02/31,2022/02/31;;;26802;
9708929510;9708929510;38.6620732;-27.2674656;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708929510;9708929510;38.6620732;-27.2674656;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708929510;9708929510;38.6620732;-27.2674656;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708929510;9708929510;38.6620732;-27.2674656;1;900,1800;2022/02/31,2022/02/31;;;26802;
9708929516;9708929516;38.7464043;-27.3680753;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708929516;9708929516;38.7464043;-27.3680753;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708929516;9708929516;38.7464043;-27.3680753;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
11358038593;11358038593;38.7144849;-27.3525452;1;900,2100;2022/02/31,2022/02/31;;;26806;
11358038593;11358038593;38.7144849;-27.3525452;1;900,1800;2022/02/31,2022/02/31;;;26802;
9499453263;9499453263;38.729939;-27.3182677;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9499453263;9499453263;38.729939;-27.3182677;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9499453264;9499453264;38.7298992;-27.3191544;1;900,2100;2022/02/31,2022/02/31;;;26806;
9726567713;9726567713;38.7657456;-27.2810912;1;900,2100;2022/02/31,2022/02/31;;;26806;
9726567713;9726567713;38.7657456;-27.2810912;1;900,1800;2022/02/31,2022/02/31;;;26802;
9708974417;9708974417;38.7911092;-27.3111641;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708974417;9708974417;38.7911092;-27.3111641;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708974417;9708974417;38.7911092;-27.3111641;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708974417;9708974417;38.7911092;-27.3111641;1;900,1800;2022/02/31,2022/02/31;;;26802;
9726733310;9726733310;38.6476164;-27.225296;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9726733310;9726733310;38.6476164;-27.225296;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
11978899688;11978899688;38.6476396;-27.2252701;1;900,2100;2022/02/31,2022/02/31;;;26806;
11978899688;11978899688;38.6476396;-27.2252701;1;900,1800;2022/02/31,2022/02/31;;;26802;
9708929501;9708929501;38.6562024;-27.2250974;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708929499;9708929499;38.6554997;-27.2211492;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708929499;9708929499;38.6554997;-27.2211492;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708929502;9708929502;38.6555112;-27.2209306;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708929502;9708929502;38.6555112;-27.2209306;1;900,1800;2022/02/31,2022/02/31;;;26802;
9708929509;9708929509;38.6634346;-27.2373793;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708929509;9708929509;38.6634346;-27.2373793;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708929509;9708929509;38.6634346;-27.2373793;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708929509;9708929509;38.6634346;-27.2373793;1;900,1800;2022/02/31,2022/02/31;;;26802;
9708929513;9708929513;38.6793435;-27.2471774;1;900,2100;2022/02/31,2022/02/31;;;26806;
10294886556;10294886556;38.6792294;-27.2473276;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
10294886556;10294886556;38.6792294;-27.2473276;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
10294886556;10294886556;38.6792294;-27.2473276;1;900,1800;2022/02/31,2022/02/31;;;26802;
10294886557;10294886557;38.6602956;-27.2271855;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
10294886557;10294886557;38.6602956;-27.2271855;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
10294886557;10294886557;38.6602956;-27.2271855;1;900,1800;2022/02/31,2022/02/31;;;26802;
9708929504;9708929504;38.6619999;-27.2182709;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708929504;9708929504;38.6619999;-27.2182709;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708929505;9708929505;38.661646;-27.2181451;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708929505;9708929505;38.661646;-27.2181451;1;900,1800;2022/02/31,2022/02/31;;;26802;
9735668136;9735668136;38.6585556;-27.2186333;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9735668136;9735668136;38.6585556;-27.2186333;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708929503;9708929503;38.656902;-27.2151169;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708929503;9708929503;38.656902;-27.2151169;1;900,1800;2022/02/31,2022/02/31;;;26802;
9708929507;9708929507;38.6683174;-27.2190987;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708929508;9708929508;38.6683079;-27.2189981;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708929500;9708929500;38.6686179;-27.2139984;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708929500;9708929500;38.6686179;-27.2139984;1;900,1800;2022/02/31,2022/02/31;;;26802;
11800359811;11800359811;38.668132;-27.2138295;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
11800359811;11800359811;38.668132;-27.2138295;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708929498;9708929498;38.6569774;-27.2101146;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708929498;9708929498;38.6569774;-27.2101146;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
11786778285;11786778285;38.6639917;-27.2052169;1;900,1800;2022/02/31,2022/02/31;;;26802;
9708929511;9708929511;38.6594552;-27.1824503;1;900,2100;2022/02/31,2022/02/31;;;26806;
9708929511;9708929511;38.6594552;-27.1824503;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9708929511;9708929511;38.6594552;-27.1824503;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9708929511;9708929511;38.6594552;-27.1824503;1;900,1800;2022/02/31,2022/02/31;;;26802;
10294886559;10294886559;38.6660022;-27.1755785;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9726567712;9726567712;38.6893621;-27.1799384;1;900,2100;2022/02/31,2022/02/31;;;26806;
9726567712;9726567712;38.6893621;-27.1799384;1;900,800;2022/02/31,2022/02/31;700;2023/02/31;26803;
9726567712;9726567712;38.6893621;-27.1799384;1;800,900;2022/02/31,2022/02/31;700;2023/02/31;26801;
9726567712;9726567712;38.6893621;-27.1799384;1;900,1800;2022/02/31,2022/02/31;;;26802;
